COMPANY NAME,BSE CODE,NSE SYMBOL,BS LINK
Dharnendra Inds.,519134,DHARNENIND,https://www.business-standard.com/company/dharnendra-inds-1209.html
Dharnendra Overs,523331,,https://www.business-standard.com/company/dharnendra-overs-1859.html
Dharti Proteins,531171,,https://www.business-standard.com/company/dharti-proteins-5939.html
Dhenu Buildcon,501945,,https://www.business-standard.com/company/dhenu-buildcon-2132.html
Dhoot Indl.Fin,526971,,https://www.business-standard.com/company/dhoot-indl-fin-4801.html
DHP India,531306,,https://www.business-standard.com/company/dhp-india-6224.html
Dhruv Consult.,541302,,https://www.business-standard.com/company/dhruv-consult-72487.html
Dhruv Estates,507886,,https://www.business-standard.com/company/dhruv-estates-2443.html
Dhruv Wellness,540695,,https://www.business-standard.com/company/dhruv-wellness-71404.html
Dhruva Cap.Serv.,531237,,https://www.business-standard.com/company/dhruva-cap-serv-6140.html
Dhunseri Invest.,533336,DHUNINV,https://www.business-standard.com/company/dhunseri-invest-37265.html
Dhunseri Tea,538902,DTIL,https://www.business-standard.com/company/dhunseri-tea-44085.html
Dhunseri Vent.,523736,DVL,https://www.business-standard.com/company/dhunseri-vent-737.html
Dhyana Finstock,538450,,https://www.business-standard.com/company/dhyana-finstock-7193.html
Diamant Infra.,508860,,https://www.business-standard.com/company/diamant-infra-5792.html
Diamines & Chem.,500120,,https://www.business-standard.com/company/diamines-chem-142.html
Diamond Agro Ind,526540,,https://www.business-standard.com/company/diamond-agro-ind-3984.html
Diamond Infosys.,530801,,https://www.business-standard.com/company/diamond-infosys-5977.html
Diamond Power,522163,DIAPOWER,https://www.business-standard.com/company/diamond-power-3225.html
Diana Tea,530959,,https://www.business-standard.com/company/diana-tea-5664.html
Dibba Infotech,538399,DIL,https://www.business-standard.com/company/dibba-infotech-6763.html
DIC India,500089,DICIND,https://www.business-standard.com/company/dic-india-117.html
Diggi Multitrade,540811,,https://www.business-standard.com/company/diggi-multitrade-67246.html
Digicontent,542685,DGCONTENT,https://www.business-standard.com/company/digicontent-74185.html
DigiSpice Tech.,517214,DIGISPICE,https://www.business-standard.com/company/digispice-tech-1520.html
Digital Multifor,517538,,https://www.business-standard.com/company/digital-multifor-4467.html
Digjam,539979,DIGJAMLTD,https://www.business-standard.com/company/digjam-67942.html
Diksat Transwor.,540151,,https://www.business-standard.com/company/diksat-transwor-68756.html
Diksha Greens,542155,,https://www.business-standard.com/company/diksha-greens-73198.html
DIL,506414,,https://www.business-standard.com/company/dil-146.html
Diligent Indust.,531153,,https://www.business-standard.com/company/diligent-indust-6038.html
Diligent Media,540789,DNAMEDIA,https://www.business-standard.com/company/diligent-media-43950.html
Dilip Buildcon,540047,DBL,https://www.business-standard.com/company/dilip-buildcon-36662.html
Dina Iron,532003,,https://www.business-standard.com/company/dina-iron-7275.html
Dion Global,526927,FORTISFIN,https://www.business-standard.com/company/dion-global-4775.html
Disa India,500068,GEORGFISCH,https://www.business-standard.com/company/disa-india-824.html
Dish TV,532839,DISHTV,https://www.business-standard.com/company/dish-tv-20631.html
Disha Resources,531553,,https://www.business-standard.com/company/disha-resources-6981.html
Dishman Carbogen,540701,DCAL,https://www.business-standard.com/company/dishman-carbogen-67697.html
Disposable Medi,523540,,https://www.business-standard.com/company/disposable-medi-2524.html
Divi's Lab.,532488,DIVISLAB,https://www.business-standard.com/company/divi-s-lab-21188.html
Divine Entertain,531907,,https://www.business-standard.com/company/divine-entertain-6497.html
Divine Multi.,523810,,https://www.business-standard.com/company/divine-multi-2884.html
Divinus Fabrics,538432,,https://www.business-standard.com/company/divinus-fabrics-45662.html
Divya Jyoti Inds,526285,,https://www.business-standard.com/company/divya-jyoti-inds-3338.html
Divyashakti Gran,526315,,https://www.business-standard.com/company/divyashakti-gran-3428.html
Dixon Technolog.,540699,DIXON,https://www.business-standard.com/company/dixon-technolog-35727.html
DJS Stock,511636,,https://www.business-standard.com/company/djs-stock-4473.html
DLF,532868,DLF,https://www.business-standard.com/company/dlf-6890.html
DMC Educat.,517973,,https://www.business-standard.com/company/dmc-educat-5790.html
Do-Max Steel,513339,,https://www.business-standard.com/company/do-max-steel-2361.html
Dolat Investment,505526,DOLAT,https://www.business-standard.com/company/dolat-investment-3648.html
Dolfin Rubbers,542013,,https://www.business-standard.com/company/dolfin-rubbers-73277.html
Dollar Indus.,541403,DOLLAR,https://www.business-standard.com/company/dollar-indus-15362.html
Dollex Inds.,531367,,https://www.business-standard.com/company/dollex-inds-6718.html
Dolphin Hotels,509513,,https://www.business-standard.com/company/dolphin-hotels-5643.html
Dolphin Medical,526504,,https://www.business-standard.com/company/dolphin-medical-3907.html
Dolphin Offshore,522261,DOLPHINOFF,https://www.business-standard.com/company/dolphin-offshore-4261.html
Donear Inds.,512519,DONEAR,https://www.business-standard.com/company/donear-inds-2039.html
Doon Valley Rice,531226,DOONVALLEY,https://www.business-standard.com/company/doon-valley-rice-12275.html
Dot Com Global,530391,PERCIMDIAM,https://www.business-standard.com/company/dot-com-global-5001.html
Dowell's Elektro,532157,,https://www.business-standard.com/company/dowell-s-elektro-6389.html
DQ Entertain.,533176,DQE,https://www.business-standard.com/company/dq-entertain-35611.html
Dr Agarwal's Eye,526783,,https://www.business-standard.com/company/dr-agarwal-s-eye-4712.html
Dr Habeebullah,539267,,https://www.business-standard.com/company/dr-habeebullah-15462.html
Dr Lal Pathlabs,539524,LALPATHLAB,https://www.business-standard.com/company/dr-lal-pathlabs-41261.html
Dr Lalchand. Lab,541299,,https://www.business-standard.com/company/dr-lalchand-lab-72509.html
Dr Reddy's Labs,500124,DRREDDY,https://www.business-standard.com/company/dr-reddy-s-labs-815.html
Dr.Datsons Labs,533412,DRDATSONS,https://www.business-standard.com/company/dr-datsons-labs-33402.html
DRA Consultants,540144,,https://www.business-standard.com/company/dra-consultants-45926.html
Dravya Indl.Chem,512058,,https://www.business-standard.com/company/dravya-indl-chem-3462.html
Dredging Corpn.,523618,DREDGECORP,https://www.business-standard.com/company/dredging-corpn-2335.html
DRS Dilip Road,535126,DRSDILIP,https://www.business-standard.com/company/drs-dilip-road-73270.html
DSJ Communicatn,526677,DALALSTCOM,https://www.business-standard.com/company/dsj-communicatn-4368.html
DSP BlackRockETF,541097,LIQUIDETF,https://www.business-standard.com/company/dsp-blackrocketf-72338.html
DSQ Software,523864,SQRDSFWARE,https://www.business-standard.com/company/dsq-software-2920.html
Ducon Tech,534674,DUCON,https://www.business-standard.com/company/ducon-tech-34917.html
Dufa (I) Samay,523184,,https://www.business-standard.com/company/dufa-i-samay-2587.html
Dugar Housing,511634,,https://www.business-standard.com/company/dugar-housing-4528.html
Dujodwala Paper,524276,,https://www.business-standard.com/company/dujodwala-paper-2703.html
Dujohn Labs,507482,,https://www.business-standard.com/company/dujohn-labs-3120.html
Duke Offshore,531471,,https://www.business-standard.com/company/duke-offshore-13864.html
Duncan Engg.,504908,,https://www.business-standard.com/company/duncan-engg-1943.html
Duncans Inds.,590063,DUNCANSLTD,https://www.business-standard.com/company/duncans-inds-12317.html
Dune Mercantile,539786,,https://www.business-standard.com/company/dune-mercantile-67943.html
Dunlop India,509130,DUNLOP,https://www.business-standard.com/company/dunlop-india-145.html
Dupont Sports,523824,,https://www.business-standard.com/company/dupont-sports-2880.html
Duropack,526355,,https://www.business-standard.com/company/duropack-3410.html
Duroply Indust.,516003,,https://www.business-standard.com/company/duroply-indust-706.html
Dutron Polymers,517437,,https://www.business-standard.com/company/dutron-polymers-3908.html
Dwarikesh Sugar,532610,DWARKESH,https://www.business-standard.com/company/dwarikesh-sugar-15825.html
Dwitiya Trading,538608,,https://www.business-standard.com/company/dwitiya-trading-26050.html
Dyna Lamps,523542,,https://www.business-standard.com/company/dyna-lamps-2418.html
Dynachem Pharma,524562,DYNAPHARMA,https://www.business-standard.com/company/dynachem-pharma-3812.html
Dynacons Sys.,532365,DSSL,https://www.business-standard.com/company/dynacons-sys-20947.html
Dynamatic Forg.,513168,,https://www.business-standard.com/company/dynamatic-forg-1276.html
Dynamatic Tech.,505242,DYNAMATECH,https://www.business-standard.com/company/dynamatic-tech-651.html
Dynamic Archist.,539681,,https://www.business-standard.com/company/dynamic-archist-22446.html
Dynamic Cables,540795,,https://www.business-standard.com/company/dynamic-cables-37752.html
Dynamic Inds.,524818,,https://www.business-standard.com/company/dynamic-inds-4698.html
Dynamic Micro,531330,,https://www.business-standard.com/company/dynamic-micro-6293.html
Dynamic Portfol,530779,,https://www.business-standard.com/company/dynamic-portfol-5215.html
Dynavision,517238,,https://www.business-standard.com/company/dynavision-1821.html
Dynavox Inds.,517508,,https://www.business-standard.com/company/dynavox-inds-4322.html
Dynemic Products,532707,DYNPRO,https://www.business-standard.com/company/dynemic-products-26865.html
Elantas Beck,500123,DRBECK,https://www.business-standard.com/company/elantas-beck-1231.html
India Power Corp,532130,DPSCLTD,https://www.business-standard.com/company/india-power-corp-13240.html
L T Foods,532783,DAAWAT,https://www.business-standard.com/company/l-t-foods-27387.html
Prataap Snacks,540724,DIAMONDYD,https://www.business-standard.com/company/prataap-snacks-68829.html
E I Granites,515131,,https://www.business-standard.com/company/e-i-granites-3868.html
E-Land Apparel,532820,ELAND,https://www.business-standard.com/company/e-land-apparel-27612.html
E-Metals India,531361,,https://www.business-standard.com/company/e-metals-india-6427.html
E.Com Infotech,531533,,https://www.business-standard.com/company/e-com-infotech-12311.html
e.star Infotech,532417,,https://www.business-standard.com/company/e-star-infotech-21218.html
E2E Networks,535080,E2E,https://www.business-standard.com/company/e2e-networks-72373.html
Earum Pharmaceu.,542724,,https://www.business-standard.com/company/earum-pharmaceu-74082.html
East Buildtech,507917,,https://www.business-standard.com/company/east-buildtech-6491.html
EAST INDIA SEC.,541053,,https://www.business-standard.com/company/east-india-sec-52974.html
East West Holdin,540006,,https://www.business-standard.com/company/east-west-holdin-68466.html
East West Travel,520135,ESTWSTRAV,https://www.business-standard.com/company/east-west-travel-4105.html
Eastcoast Steel,520081,ESTCSTSTEL,https://www.business-standard.com/company/eastcoast-steel-1240.html
Eastern Circuits,517067,,https://www.business-standard.com/company/eastern-circuits-883.html
Eastern Gases,540790,,https://www.business-standard.com/company/eastern-gases-12487.html
Eastern Mining,500127,EASTMINING,https://www.business-standard.com/company/eastern-mining-2864.html
Eastern Sugar,507528,EASTSUGIND,https://www.business-standard.com/company/eastern-sugar-4675.html
Eastern Treads,531346,,https://www.business-standard.com/company/eastern-treads-6352.html
Easun Reyrolle,532751,EASUNREYRL,https://www.business-standard.com/company/easun-reyrolle-2447.html
Easy Fincorp,511074,,https://www.business-standard.com/company/easy-fincorp-3922.html
Ebers Pharma.,507715,,https://www.business-standard.com/company/ebers-pharma-1277.html
ECE Inds.,532491,ECEIND,https://www.business-standard.com/company/ece-inds-5374.html
eClerx Services,532927,ECLERX,https://www.business-standard.com/company/eclerx-services-28293.html
Eco Friendly,534839,,https://www.business-standard.com/company/eco-friendly-42896.html
Eco Recyc.,530643,,https://www.business-standard.com/company/eco-recyc-5853.html
Ecoboard Inds.,523732,WESTERNBIO,https://www.business-standard.com/company/ecoboard-inds-2762.html
Econo Trade Indi,538708,,https://www.business-standard.com/company/econo-trade-indi-26112.html
Ecoplast,526703,,https://www.business-standard.com/company/ecoplast-4465.html
ECS Biztech,540063,,https://www.business-standard.com/company/ecs-biztech-43666.html
Ed & Tech Intl,590038,VISUINTL,https://www.business-standard.com/company/ed-tech-intl-20790.html
Edel ETS Banking,532599,EBANK,https://www.business-standard.com/company/edel-ets-banking-67350.html
Edel. Nifty EES,539142,NIFTYEES,https://www.business-standard.com/company/edel-nifty-ees-66073.html
Edel.ETF Nify 30,533020,EQ30,https://www.business-standard.com/company/edel-etf-nify-30-68262.html
Edelweiss.Fin.,532922,EDELWEISS,https://www.business-standard.com/company/edelweiss-fin-28229.html
Edserv Softsys.,533055,EDSERV,https://www.business-standard.com/company/edserv-softsys-30017.html
Educomp Sol.,532696,EDUCOMP,https://www.business-standard.com/company/educomp-sol-26839.html
Eduexel Infot.,526483,,https://www.business-standard.com/company/eduexel-infot-3975.html
eDynamics Solut.,535694,,https://www.business-standard.com/company/edynamics-solut-43639.html
